692.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.415377125525565e-10,4.518828384575868e-09,2.937656869847298e-08,1.4879282645815698e-07,5.871722621624513e-07,1.805311364924243e-06,4.324557585765385e-06,8.071130794583448e-06,1.1736317401305245e-05,1.3297005379609306e-05,1.1744654618150796e-05,8.141169039030673e-06,4.779894578040001e-06,4.111599896199884e-06,9.688342547690867e-06,2.8131118744027556e-05,6.70600172790716e-05,0.00012510700120960512,0.00018191266937687064,0.00020609274926250255,0.00018192557860731252,0.0001252154475407409,6.776505517669073e-05,3.17021461821405e-05,2.378047713893762e-05,4.743907232605809e-05,0.00010856927332250015,0.00020184823053471688,0.00029341490362049156,0.0003324063233502931,0.0002934065664019174,0.0002017781922937261,0.00010811393632504685,4.513278380168926e-05,1.4679306844988862e-05,3.7198202825312803e-06,7.344146751875438e-07,1.129701779200672e-07,1.3539043947806381e-08,1.264251417583761e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900169539896646e-10,1.611927367564445e-09,1.744262208940636e-08,1.5088881293538677e-07,1.0480782216854077e-06,5.881797242276823e-06,2.690170217789482e-05,0.00010144390512586583,0.00032000523242877154,0.0008588593184781713,0.001996579425496912,0.004087986486883762,0.007472227335561785,0.01230634756858831,0.01836302008857499,0.024912490548575958,0.0308455229522731,0.035069327494958204,0.0369414409591853,0.03637884383610855,0.03358745956925106,0.028840312006631258,0.022645441532824294,0.015969351665385937,0.009989428311501895,0.005518265181728041,0.0026974447832287815,0.0011730018541954274,0.0004559982342013048
693.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7619893578172767e-10,1.8887734726359196e-09,1.5770499671214654e-08,1.0258576737101121e-07,5.198709763557134e-07,2.0524478498988153e-06,6.312720344392967e-06,1.5126166951644828e-05,2.8236388555951427e-05,4.106365265542591e-05,4.652400299046853e-05,4.1067940512490695e-05,2.827243381533909e-05,1.5360648570833096e-05,7.5009969218864005e-06,6.743757156935546e-06,1.4948946109073376e-05,3.467668142211294e-05,6.455608347912392e-05,9.386159927610339e-05,0.00010633983385036957,9.385972333846676e-05,6.454031367848813e-05,3.4574095713186574e-05,1.4429075107145113e-05,4.691309334164465e-06,1.1882765524980225e-06,2.3448172044719947e-07,3.6046888560009046e-08,4.317165529151043e-09,4.0277040272950843e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7199195796407994e-10,2.5472123503651492e-09,2.992416862979413e-08,2.7987808393549296e-07,2.0932127445511815e-06,1.2583346524918458e-05,6.117735338516579e-05,0.00024235085229429157,0.0007895066152849581,0.002139117375989197,0.0048859154658291385,0.009551843455384361,0.01623340992554205,0.024321999217585627,0.03247781674028281,0.038937931208534095,0.042109856506435686,0.04120867861649482,0.036575379915266694,0.029485623976696886,0.021599131564079905,0.014372749962278223,0.008686628484175752,0.0047724556155203605,0.0023881678049477257,0.0010900369287942075,0.0004525775853617199,0.00016914639332431613
694.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6972500844980006e-10,2.252015873527255e-09,1.4650020424539327e-08,7.424436715377889e-08,2.931265304088346e-07,9.015954007706288e-07,2.1603967883506173e-06,4.032928971071243e-06,5.865072771287597e-06,6.645051448252741e-06,5.866412127749708e-06,4.044188657766428e-06,2.2336467413138813e-06,1.2728173635525388e-06,1.758759052733407e-06,4.582221498742607e-06,1.0816633713905325e-05,2.0166894419044796e-05,2.9325587719730435e-05,3.3224653464951684e-05,2.9325319850655427e-05,2.0164642477252022e-05,1.08019837300273e-05,4.507977097159645e-06,1.4656325596580153e-06,3.7122192339389494e-07,7.325001899722974e-08,1.1260158097329954e-08,1.3485506247347927e-09,1.2575801355635105e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567527145058281e-10,3.7468626656609705e-09,4.328237442659823e-08,3.9711947661371815e-07,2.9074779152608287e-06,1.7081547735921287e-05,8.107776598233256e-05,0.000313482861455752,0.0009971918467698907,0.0026407710504149284,0.005901617035349807,0.01129469529118631,0.018780950157495188,0.02747839275604424,0.035723776663598605,0.04156256327006092,0.04350430016451487,0.041134397553204805,0.03520518117285199,0.027224766230723885,0.01888852690199391,0.011615481836144022,0.00623734889870025,0.00288264683281854,0.001134111215985147,0.00037808080834397236,0.00010726027819473125,2.6275094235705595e-05
695.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697029941855384e-10,2.251912232078505e-09,1.464943205324198e-08,7.424200427665814e-08,2.9311911045944827e-07,9.015774960061954e-07,2.160363135588728e-06,4.032881289937933e-06,5.865053966956311e-06,6.645447239816926e-06,5.870043221465328e-06,4.066680109857337e-06,2.338145797713583e-06,1.6362997080069576e-06,2.6825123125625624e-06,6.198122805304559e-06,1.2401130134156522e-05,1.9798006725496803e-05,2.5019984798603175e-05,2.501974020537742e-05,1.9795756692503323e-05,1.2386480755103644e-05,6.123880856437437e-06,2.3893931511965512e-06,7.347222736672645e-07,1.7778282503278631e-07,3.3802739204823136e-08,5.043176506080624e-09,5.8974729825089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490622995308521e-10,7.835355816950217e-09,8.80618106141719e-08,7.817101586203324e-07,5.5030516058538494e-06,3.088463868173357e-05,0.0001391258293873961,0.0005074169141983599,0.0015147847585495508,0.0037511535515084076,0.007827278999858732,0.014001809071642722,0.021849528844377717,0.03021067723267627,0.03746069124670677,0.041979232676619425,0.04266857975887999,0.03934661664104916,0.03282905709308174,0.024639112176758023,0.016479808633497725,0.009699699835177215,0.004950782903495707,0.002159259429764185,0.0007945321961392767,0.00024438875300279066,6.254149096143504e-05,1.3321359381937619e-05
696.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378443397624809e-10,4.49388939498282e-09,2.9250149625342907e-08,1.483083346759602e-07,5.857817749820612e-07,1.8023486182877228e-06,4.31990729980177e-06,8.06571238641378e-06,1.173123447395148e-05,1.3291603449791759e-05,1.1731234473117944e-05,8.065712388094515e-06,4.319907297258333e-06,1.8023486217248704e-06,5.857817705993374e-07,1.4830834005413025e-07,2.9250143180784905e-08,4.493896988946706e-09,5.378355035879901e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4536058530453519e-09,1.820972324339571e-08,1.8223649585760224e-07,1.460579660793498e-06,9.403208003101964e-06,4.881628809119116e-05,0.0002054234956863886,0.0007056767527720367,0.001997780032963645,0.004718336894809605,0.00943651223981027,0.01625215697759039,0.024515204721500608,0.03286674783564611,0.03957309522381702,0.043033064773990035,0.042340786502345615,0.03767616523760125,0.03024940425580938,0.02179857056753132,0.013963020851114798,0.007835730366527014,0.0037849328660511457,0.0015451907491621448,0.0005243240691497127,0.0001458258582719616,3.2876247171756276e-05,5.9578800952951474e-06
697.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381997896963154e-10,4.496296675220407e-09,2.9261846965621072e-08,1.4835067283883547e-07,5.858919739763319e-07,1.8025443430577197e-06,4.320109085387213e-06,8.065732729957189e-06,1.1730952977758144e-05,1.3291167067624709e-05,1.1730952976450156e-05,8.065732732584875e-06,4.3201090814127225e-06,1.8025443484010767e-06,5.85891967199977e-07,1.4835068109599158e-07,2.9261837142383934e-08,4.496308144497205e-09,5.38186563969671e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9135225940097433e-10,4.2445323442204675e-09,4.887905758965272e-08,4.466169440404637e-07,3.252003007736788e-06,1.8970021994903816e-05,8.922454333840621e-05,0.00034105565415431334,0.0010697745805266815,0.002786175667501619,0.006110518715827184,0.011466592511034128,0.018722242798289337,0.027019572130630422,0.03490681548876566,0.04070969089877986,0.04303102666337849,0.04124059318864194,0.03574613170232611,0.027873150878605715,0.019388067751410196,0.011891389064132332,0.006341645186998688,0.002897683201936178,0.0011197687320290651,0.0003633271986269016,9.973522480613331e-05,2.413107754771833e-05,5.631369254421956e-06
698.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9401001620556964e-10,2.5158953046879246e-09,1.687223832267678e-08,8.87799600617809e-08,3.6704687134945903e-07,1.1940677646295124e-06,3.061127920917512e-06,6.19279968256535e-06,9.898446596914175e-06,1.2511378322643459e-05,1.251137835154831e-05,9.898446567996746e-06,6.192799711511943e-06,3.0611278919394225e-06,1.1940677936613782e-06,3.670468422638845e-07,8.877998921826402e-08,1.6872209091613192e-08,2.5159246251122848e-09,2.939806051785538e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.314671776071175e-10,7.590130057294604e-09,8.53372648458781e-08,7.577570780461312e-07,5.335848554786806e-06,2.9955920767309197e-05,0.00013501533724474127,0.0004929214315359074,0.0014741483793787068,0.0036610478429304214,0.0076705528845126825,0.01379061431721223,0.021633585906724973,0.03005206092689433,0.03739902521036767,0.04202522422028063,0.04281663429311549,0.039573782507988896,0.03308756089740553,0.024868323263852944,0.016633368673477523,0.009765878369330764,0.004952268388050262,0.0021330374218778746,0.0007684873810403335,0.00022864269495450902,5.5617210438064475e-05,1.097774558451054e-05,1.7482969565591811e-06
699.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377228805533267e-10,4.493391439899545e-09,2.9247463164527206e-08,1.4829872663145172e-07,5.857561950320543e-07,1.8023017550930305e-06,4.319853856795641e-06,8.065691461887827e-06,1.1731272627738081e-05,1.3291672730437266e-05,1.1731272623617678e-05,8.065691470158558e-06,4.319853844310073e-06,1.8023017718880864e-06,5.857561737833521e-07,1.4829875248832283e-07,2.9247432477139214e-08,4.493427196395356e-09,5.37681757530347e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2230201914732396e-10,1.8626258883142499e-09,2.2542110104884705e-08,2.1785800430107522e-07,1.6875232374062966e-06,1.052155116296592e-05,5.306888835530619e-05,0.00021786759832782837,0.0007336407339020489,0.002046165362173092,0.0047841211736472985,0.009511721866374164,0.016334438283944902,0.024606569662373963,0.032952808155849625,0.03961398987273263,0.042994288097866123,0.04223219953226013,0.03754615430045594,0.030142659844642376,0.02173002616990795,0.013925048668764272,0.007815313562375562,0.003773065653424727,0.0015379443308127254,0.0005202925938727657,0.0001439948789232647,3.222841451247758e-05,5.78174901773154e-06,8.257854863264446e-07
700.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6894040496604946e-10,2.247130692627729e-09,1.4625917767808653e-08,7.415719201082216e-08,2.9289841614478907e-07,9.011865148123375e-07,2.1599623640591825e-06,4.0328451472789975e-06,5.865577279396324e-06,6.645747463917907e-06,5.865577278216712e-06,4.032845149655786e-06,2.159962360478062e-06,9.011865196393148e-07,2.928984100307415e-07,7.415719946534361e-08,1.4625908911308504e-08,2.247141039703691e-09,2.6892848002947304e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124867873475985e-10,4.534475814293937e-09,5.197641543406038e-08,4.723941541361425e-07,3.419414874915546e-06,1.982163574543602e-05,9.264368370863458e-05,0.0003520514596840285,0.001098836697655371,0.0028516361554847564,0.006240484972128454,0.011695480350447578,0.019068045206402876,0.02744022121814523,0.03528002341321115,0.04089175911882049,0.04296200957080115,0.0409819752233907,0.03541122324572898,0.027544795220757232,0.019106152555390752,0.011677556910537353,0.006204381111905538,0.0028250990089316993,0.0010870197123753807,0.0003487810368369809,9.221593074793036e-05,1.9885111910490684e-05,3.4673009197455464e-06,4.854922388809507e-07
701.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6901540087967453e-10,2.2476504687197023e-09,1.4628431949372744e-08,7.416627149269015e-08,2.9292193147590877e-07,9.01227839332178e-07,2.160003543390814e-06,4.032844876495847e-06,5.865509546819818e-06,6.645645293391658e-06,5.86550954689658e-06,4.0328448763384205e-06,2.1600035436375785e-06,9.012278389722229e-07,2.929219319605472e-07,7.416627084276508e-08,1.4628432786795361e-08,2.2476493960209486e-09,2.690167482714593e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073342796362753e-10,7.246818064654115e-09,8.150768872782276e-08,7.241820812144948e-07,5.104081491534655e-06,2.8693696816213083e-05,0.00012958063258288689,0.0004743880727546902,0.0014240618755314459,0.003554107832669994,0.0074924704392944535,0.013568425284399202,0.021452930549012417,0.030027894296730855,0.03760083084418641,0.04241615124176874,0.04326897519802187,0.03994192198851357,0.03326916867125778,0.024835386979895863,0.016444315247043303,0.009534385981984883,0.004773884815725155,0.002036678987934039,0.0007318134896329672,0.0002195777378293416,5.478191677211684e-05,1.1379418755577476e-05,1.9833551920203436e-06,2.9388691218793153e-07
